Bopp 0, -128895.58191903408, 126920.54240589487, 6887.563794851303
Bopp 1, -182767.03392542616, 124538.38840198862, 7417.135521769524
Bopp 2, -119509.02711922492, 185049.1948792587, 6154.550884599582
Bopp 3, -70714.29174680398, 137960.8044193892, 3150.9013165441916
Bopp 4, -92409.8539994622, 97455.07296988882, 6497.054642193683
Bopp 5, -113711.7213764002, 64378.947665987755, 8913.070065444876
Bopp 6, -122770.79752015501, 156973.0537129932, 10232.83890076003
Cardboard Castle 0, -16497.992529742278, 66228.80197395243, 6929.778551172848
Cardboard Castle 1, -51898.227417634276, 48767.22533016957, 12947.11011991227
Cardboard Castle 2, -127192.30180126337, 76840.59572083759, 8294.96442380649
Cardboard Castle 3, -12451.085545724085, 110295.73809914193, 11704.739185300841
Cursed Blade 0, -145265.03362383205, 79725.67408723373, 7676.94898170981
Cursed Blade 1, -19120.679189985793, 23926.085708451683, 7878.505803644657
Cursed Blade 2, -77959.97349395482, 138944.54520594337, 4041.440768440557
Cursed Blade 3, -86516.78154054898, 130500.62974844624, 8084.6143945985905
Cursed Blade 4, -143275.69437012976, 213266.99248999698, 8864.077960770775
Cursed Blade 5, -111302.2672078849, 162490.7465206769, 6278.676208422524
Cursed Blade 6, -36600.38234694602, 88374.7895134943, 5447.276998311281
Cursed Blade 7, 29148.32678671743, 100222.2649764749, 7314.776492173912
Decomposer 0, -24631.692390764092, 66357.07846830916, 7023.692466305006
Decomposer 1, -46553.323148932126, 104935.33729057503, 2972.2247607038607
Decomposer 2, -164984.00668078946, 139337.07570154773, 6847.407258651484
Decomposer 3, -164717.1309621683, 89967.47445504529, 7658.860310534503
Decomposer 4, 29377.037930247858, 138576.57922844877, 3311.9111177087343
Decomposer 5, 8788.651895099709, 31023.19720186107, 7774.347422874388
Decomposer 6, 7969.993578125003, 30374.677251420435, 7811.641473323107
Decomposer 7, 42086.23901438512, 52006.908039632624, 5322.299013685685
Decomposer 8, -21759.64466812781, 47966.19731246367, 7788.442653156651
Decomposer 9, -137731.60883183486, 160867.70517280966, 6971.440066121177
Decomposer 10, -50231.373726859376, 85743.99611816545, 3088.0690169817126
