CharacterUpBox, -93445.12, 165357.33, 4105.0
CharacterUpBox, -78069.0, 163049.0, 3234.0
CharacterUpBox, -85999.99, 155475.2, 4285.0
CharacterUpBox, -91326.0, 158035.0, 4074.0
CharacterUpBox, -104002.0, 173630.0, 5334.0
CharacterUpBox, -125987.52, 176946.36, 7442.0
CharacterUpBox, -120706.15, 159213.98, 6682.7485
CharacterUpBox, -119218.27, 146531.19, 8424.0
CharacterUpBox, -117929.09, 192163.52, 5770.0
CharacterUpBox, -148827.0, 170671.0, 8267.0
CharacterUpBox, -111961.12, 168988.39, 5890.0
CharacterUpBox, -69793.76, 132659.56, 2955.6206
CharacterUpBox, -131016.0, 154835.0, 6755.0
CharacterUpBox, -141998.1, 161762.1, 6930.0
CharacterUpBox, -120424.98, 181559.92, 6907.0
CharacterUpBox, -132480.0, 200990.22, 10873.0
CharacterUpBox, -140243.39, 202615.02, 10297.0
CharacterUpBox, -148505.48, 222285.66, 11605.0
CharacterUpBox, -145347.89, 246595.92, 2366.039
CharacterUpBox, -181504.19, 214415.97, 16531.0
CharacterUpBox, -204333.0, 197676.0, 7619.5
CharacterUpBox, -158315.0, 189166.0, 8367.5
CharacterUpBox, -192165.02, 208853.52, 15801.0
CharacterUpBox, -159785.0, 164837.0, 7444.0
CharacterUpBox, -162171.0, 233111.0, 3670.0
CharacterUpBox, -143302.75, 147031.94, 6839.0
CharacterUpBox, -129213.95, 143778.12, 6800.0
CharacterUpBox, -133486.0, 133386.0, 6805.0
CharacterUpBox, -156597.11, 145293.36, 6510.0
CharacterUpBox, -129098.0, 114385.0, 6857.5
CharacterUpBox, -140986.31, 124542.49, 7216.0
CharacterUpBox, -155281.12, 136421.88, 6769.034
CharacterUpBox, -166242.53, 132363.88, 6883.9766
CharacterUpBox, -185665.12, 140621.8, 6154.0
CharacterUpBox, -187839.17, 131115.7, 7130.1694
CharacterUpBox, -180312.0, 123077.0, 7268.0
CharacterUpBox, -173998.0, 105545.0, 7213.0
CharacterUpBox, -158537.7, 106148.38, 7180.0
CharacterUpBox, -147543.0, 108844.0, 7197.0
CharacterUpBox, -142440.94, 98537.516, 7215.0
CharacterUpBox, -124188.0, 92971.0, 7898.0
CharacterUpBox, -109998.0, 104894.0, 6508.0
CharacterUpBox, -102712.88, 95606.95, 6958.0
CharacterUpBox, -97415.92, 92431.85, 6851.0
CharacterUpBox, -105051.0, 77063.0, 6708.0
CharacterUpBox, -86013.57, 81045.71, 4235.0
CharacterUpBox, -168287.23, 116956.85, 7175.0
CharacterUpBox, -188686.64, 119423.836, 7187.0
CharacterUpBox, -136743.31, 114583.76, 7170.0
CharacterUpBox, -132378.19, 102540.445, 7332.0
CharacterUpBox, -82882.0, 177283.0, 3725.0
CharacterUpBox, -110910.2, 152038.27, 6534.0
CharacterUpBox, -94060.45, 182001.9, 4421.25
CharacterUpBox, -111786.57, 175754.73, 6589.0
CharacterUpBox, -141745.27, 166367.67, 6988.0
CharacterUpBox, -104272.75, 157526.95, 5897.0
CharacterUpBox, -72494.39, 137451.28, 4305.0
CharacterUpBox, -95177.0, 133335.0, 9356.0
CharacterUpBox, -117294.0, 113058.0, 9216.0
CharacterUpBox, -120586.88, 135314.17, 8847.0
CharacterUpBox, -86337.375, -898.8301, 8605.0
CharacterUpBox, -47537.85, -14129.632, 8551.0
CharacterUpBox, -23884.0, 24129.0, 7893.0
CharacterUpBox, 10359.21, 38600.77, 7727.0
CharacterUpBox, -67975.11, 51945.664, 7862.0
CharacterUpBox, -88369.29, 53914.043, 7812.0
CharacterUpBox, -109232.45, 36162.65, 8963.913
CharacterUpBox, 2661.0, -6230.0, 10716.0
CharacterUpBox, -6771.0, 38215.0, 7435.0
CharacterUpBox, -60417.207, 25261.303, 7905.5
CharacterUpBox, -69814.59, 14688.456, 7585.0
CharacterUpBox, -46917.74, 5120.5176, 7417.8037
CharacterUpBox, -39985.402, 22645.309, 7821.0
CharacterUpBox, -34472.516, 54028.94, 7589.0
CharacterUpBox, -10103.0, 55899.0, 7945.0
CharacterUpBox, -120210.16, 9294.653, 10921.556
CharacterUpBox, -78670.85, 1992.0609, 7410.8706
CharacterUpBox, -36209.0, 33529.0, 7756.0
CharacterUpBox, 52888.848, 18464.393, 7566.0
CharacterUpBox, -23378.258, 38726.742, 7405.0
CharacterUpBox, -50528.66, 51387.82, 7854.0
CharacterUpBox, -93212.78, 25565.146, 8224.808
CharacterUpBox, -23337.06, 3705.8752, 8701.5
CharacterUpBox, 8360.0, 14273.0, 8624.0
CharacterUpBox, 24837.0, 45059.0, 8865.302
CharacterUpBox, -72359.17, 80966.13, 3152.0
CharacterUpBox, -58215.414, 69735.82, 3726.0
CharacterUpBox, -14738.311, 78269.08, 6496.0
CharacterUpBox, 38905.41, 69524.73, 5418.0
CharacterUpBox, 39602.117, 109250.33, 9075.0
CharacterUpBox, 34249.41, 119175.766, 7159.0
CharacterUpBox, 16237.76, 141597.6, 5555.0
CharacterUpBox, -17731.223, 153979.67, 5052.0
CharacterUpBox, -36012.0, 144084.0, 2888.0
CharacterUpBox, -37548.473, 120262.12, 5090.0
CharacterUpBox, -49080.758, 83035.17, 3010.0
CharacterUpBox, 40316.0, 137836.0, 3677.0
CharacterUpBox, 56784.33, 100277.336, 13600.0
CharacterUpBox, 25077.0, 87045.0, 6496.0
CharacterUpBox, 8882.012, 106445.266, 6363.111
CharacterUpBox, -6321.99, 95606.68, 6456.0
CharacterUpBox, -25054.62, 118332.664, 6432.73
CharacterUpBox, -30205.283, 104778.29, 4861.0
CharacterUpBox, -72175.94, 64862.902, 4005.0
CharacterUpBox, 34887.445, 162615.19, 2394.0
CharacterUpBox, 39504.75, 84497.19, 6412.0
CharacterUpBox, 7789.0, 60557.0, 7063.0
CharacterUpBox, 150.82655, 134521.7, 7730.5
CharacterUpBox, -58945.57, 99566.61, 2424.9968
CharacterUpBox, 19189.83, 119068.88, 6726.0
CharacterUpBox, -249795.69, 348441.9, 2505.0
CharacterUpBox, -258403.0, 352026.0, 3229.0
CharacterUpBox, -266128.0, 360484.0, 4369.0
CharacterUpBox, -242251.4, 363297.2, 6221.0
CharacterUpBox, -252127.0, 355262.0, 2748.0
FurnitureBox, -87785.0, 156406.0, 4081.0
FurnitureBox, -81534.0, 168297.0, 3322.0
FurnitureBox, -139711.0, 170948.0, 6847.0
FurnitureBox, -102367.31, 183993.34, 3092.2795
FurnitureBox, -91841.0, 159850.0, 4077.0
FurnitureBox, -112058.0, 150474.0, 6139.0
FurnitureBox, -128561.0, 134275.0, 6717.0
FurnitureBox, -134749.0, 132556.0, 6985.0
FurnitureBox, -170429.0, 137856.0, 6641.0
FurnitureBox, -174550.0, 117614.0, 7100.0
FurnitureBox, -163530.0, 111492.0, 7106.0
FurnitureBox, -181462.0, 123316.0, 7308.0
HunterBox, -93993.0, 162962.0, 4146.0
HunterBox, -90231.0, 150748.0, 4658.0
HunterBox, -88938.0, 175712.0, 4262.0
HunterBox, -120167.57, 189845.56, 5893.5386
HunterBox, -139751.0, 165035.0, 6913.0
HunterBox, -124468.0, 153604.0, 6651.0
HunterBox, -147956.0, 165930.0, 8109.0
HunterBox, -97350.555, 173222.02, 5004.0
HunterBox, -111874.0, 178466.0, 6556.0
HunterBox, -121477.0, 120899.0, 9338.0
HunterBox, -134762.0, 177117.0, 7158.0
HunterBox, -107213.0, 184311.0, 3617.0
HunterBox, -130398.0, 192256.0, 6577.0
HunterBox, -138196.0, 206263.0, 10247.0
HunterBox, -159076.0, 203948.0, 6777.7075
HunterBox, -155661.0, 217273.0, 10583.0
HunterBox, -159311.0, 229709.0, 7763.0
HunterBox, -192990.0, 206154.0, 15787.0
HunterBox, -186307.0, 222499.0, 15977.0
HunterBox, -155231.0, 154036.0, 6368.0
HunterBox, -153578.0, 140310.0, 6823.0
HunterBox, -135071.0, 148264.0, 6800.0
HunterBox, -139637.4, 121460.25, 7154.0
HunterBox, -155617.0, 131646.0, 7637.0
HunterBox, -156775.0, 134509.0, 6804.0
HunterBox, -149982.0, 97444.0, 7294.0
HunterBox, -130676.0, 95843.0, 7482.0
HunterBox, -91899.0, 108943.0, 4423.268
HunterBox, -92096.0, 94744.0, 6213.0
HunterBox, -101910.0, 75433.0, 6707.0
HunterBox, -125124.0, 142789.0, 6833.6484
HunterBox, -89944.0, 53908.0, 7892.0
HunterBox, -87444.0, 4091.0, 8562.0
HunterBox, -42445.0, -18040.0, 9125.0
HunterBox, -19184.0, 15347.0, 8824.0
HunterBox, -34785.0, 33572.0, 7675.0
HunterBox, 28822.0, 39587.0, 7653.0
HunterBox, -6605.0, 53272.0, 8683.0
HunterBox, -64030.0, 37445.0, 7755.0
HunterBox, -38518.0, 48501.0, 7770.0
HunterBox, -61679.0, 19354.0, 7756.0
HunterBox, -20291.0, 50786.0, 7346.0
HunterBox, 23567.0, 20724.0, 7696.0
HunterBox, -33931.0, 70962.0, 6615.0
HunterBox, -9574.0, 80930.0, 6396.881
HunterBox, -27605.0, 153041.0, 4849.0
HunterBox, 55060.0, 111339.0, 12350.0
HunterBox, 34982.0, 92733.0, 8393.0
HunterBox, -52004.0, 127355.0, 2907.0
HunterBox, -59213.0, 80872.73, 3152.0
HunterBox, -9597.0, 107003.0, 7320.0
HunterBox, 21139.0, 68554.0, 6350.0
HunterBox, 2877.0, 148800.0, 5559.0
HunterBox, -7815.0, 93939.0, 6379.0
