Prison Daily Pick 0, 238727.20834730112, 375655.2420649858, 4544.150057999647
Prison Daily Pick 1, 238771.7402915483, 374284.5122194602, 4544.15006041452
Prison Daily Pick 2, 239711.79133380682, 375653.41198508523, 4544.150057098862
Prison Daily Pick 3, 238065.9394765625, 375600.33966796874, 4568.71923315146
Prison Daily Pick 4, 237701.75357634944, 373492.0876225142, 4574.149993058491
Prison Daily Pick 5, 237662.71187180397, 371931.02946732956, 4574.149994639237
Prison Daily Pick 6, 237529.726065696, 368755.8408398438, 4516.77918283214
Prison Daily Pick 7, 232864.2423725142, 369521.42426491476, 4474.1498747411315
Prison Daily Pick 8, 232976.4872730824, 367723.6757759233, 4476.123607131022
Prison Daily Pick 9, 230860.30488139202, 368258.0591068892, 4293.745484178067
Prison Daily Pick 10, 230368.0133881392, 369621.4686328125, 4244.150060420363
Prison Daily Pick 11, 228849.04707066764, 369509.22373224434, 4244.150060420363
Prison Daily Pick 12, 229049.13580646308, 367190.51249822445, 4244.150060420363
Prison Daily Pick 13, 229426.13226598015, 369811.7969424716, 4244.150060420363
Prison Daily Pick 14, 233813.4438142756, 371140.4349502841, 4544.15006041452
Prison Daily Pick 15, 233365.07423863636, 371665.6678817471, 4544.15006041452
Prison Daily Pick 16, 232669.03384978694, 372145.75884232955, 4544.15006041452
Prison Daily Pick 17, 233708.51923330966, 372584.3679918324, 4544.15006041452
Prison Daily Pick 18, 234516.19449609375, 373909.34583984374, 4444.150028052185
Prison Daily Pick 19, 235886.3143149858, 373888.60493430396, 4444.150028052185
Prison Daily Pick 20, 236265.75088103695, 372796.6572602983, 4444.150028052185
Prison Daily Pick 21, 234593.05785191763, 371632.11641690345, 4444.150028052185
Prison Daily Pick 22, 235896.68476775568, 371932.8595472301, 4444.150028052185
Prison Daily Pick 23, 236833.0756502131, 373708.03705078125, 4444.150028052185
Prison Daily Pick 24, 238577.14179545452, 372615.47935014206, 4546.703185901556
Prison Daily Pick 25, 238575.92174218752, 373827.6022709517, 4950.7701324778345
Prison Daily Pick 26, 238452.08633558243, 373598.8422833807, 5297.23770253705
Prison Daily Pick 27, 236758.6524009233, 372301.3156338778, 5348.770029699487
Prison Daily Pick 28, 236798.9141587358, 372908.9021608665, 5348.770027608553
Prison Daily Pick 29, 237425.4115113636, 368308.6913174716, 4592.310713634887
Prison Daily Pick 30, 239165.20747017046, 373489.0374893466, 4546.770027630342
Prison Daily Pick 31, 239081.63382137785, 372300.0955806108, 4546.770028826139
Prison Daily Pick 32, 239140.80640482958, 372293.3852876421, 5347.770031132461
Prison Daily Pick 33, 239129.2158987926, 372905.8520276988, 5347.770031319633
Prison Daily Pick 34, 239167.03755007102, 374099.0641228693, 5347.770028246624
Prison Daily Pick 35, 233460.8484200994, 368283.68022549717, 4476.123607131022
Prison Daily Pick 36, 231959.572875, 369791.66606356535, 4244.150060420363
Prison Daily Pick 37, 236332.85381072442, 370883.00371093745, 4244.150060420363
Prison Daily Pick 38, 239045.64225, 372935.7433327415, 5347.770031319633
Prison Daily Pick 39, 238579.58190198863, 373219.4057173296, 5347.7700295721115
[NPC] Spider, 239269, 373915, 4496.21
[NPC] squid ball, 238602, 372128, 4496.21
